080950561202	1	3	1	3 	10	1	08-095-056	0750	2	01-023-075	0930	0	2
080950561202	1	4	1	3 	7 	1	08-095-056	0630	2	01-019-076	0745	0	2
080950561205	1	1	1	3 	10	1	08-095-056	0800	2	01-023-064	0930	0	2
080950561206	1	3	1	5 	10	1	08-095-056	0710	5	01-022-051	0815	0	2
080950561207	1	2	1	4 	5 	1	08-095-056	0800	4	01-019-056	0840	0	2
080950561208	1	2	1	4 	7 	1	08-095-056	0700	4	01-019-074	0800	0	2
080950561208	1	2	5	2 	10	4	08-083-056	2030	4	01-019-074	2110	0	2
080950561209	1	3	1	4 	7 	1	08-095-056	1050	4	01-013-076	1125	0	2
080950561210	1	1	1	6 	4 	1	08-095-056	0730	4	01-016-065	0830	0	2
080950561210	1	1	5	2 	12	4	02-033-052	1448	4	01-002-054	1715	0	2
080950561211	1	1	1	3 	2 	1	08-095-056	0800	2	01-015-072	0900	2	2
080950561213	1	1	1	3 	7 	1	08-095-056	0630	2	01-014-066	0800	0	2
080950561214	1	1	1	3 	10	1	08-095-056	0610	4	01-001-061	0700	0	2
080950561214	1	3	1	3 	10	1	08-095-056	0650	4	01-001-061	0740	0	2
080950561214	1	4	1	3 	9 	1	08-095-056	0600	2	01-023-064	0730	0	2
080950561215	1	1	1	5 	10	1	08-095-056	1030	5	01-023-077	1130	0	2
080950561216	1	3	1	3 	10	1	08-095-056	0810	2	01-012-072	0855	0	2
080950561216	1	4	1	3 	10	1	08-095-056	0720	4	01-001-061	0810	0	2
080950561217	1	2	2	6 	2 	2	08-095-056	1245	5	01-009-070	1330	0	2
080950561220	1	1	1	5 	2 	1	08-095-056	0600	5	01-001-061	0650	0	2
080950561221	1	1	1	3 	7 	1	08-095-056	0645	2	01-001-061	0750	0	2
080950561222	1	1	1	3 	7 	1	08-095-056	0645	5	01-019-074	0750	0	2
080950561223	1	2	1	5 	10	1	08-095-056	1205	4	01-002-054	1300	0	2
080950561224	1	1	1	3 	7 	1	08-095-056	0700	2	01-014-063	0735	0	2
080950561224	1	3	1	5 	7 	1	08-095-056	0830	5	01-001-061	0940	0	2
080950561225	1	1	5	6 	2 	1	08-095-056	1720	5	01-024-071	1832	1	1
080950570105	1	1	2	6 	14	2	08-095-057	1100	5	01-016-054	1230	0	2
080950570106	1	2	1	3 	2 	1	08-095-057	0900	2	01-014-074	0930	0	2
080950570107	1	1	1	3 	2 	1	08-095-057	0610	2	01-016-069	0630	0	2
080950570107	1	2	2	9 	3 	2	08-094-057	1900	5	01-016-054	2000	0	2
080950570108	1	1	1	6 	10	1	08-095-057	0930	2	01-025-063	1120	0	2
080950570110	1	1	1	6 	10	1	08-095-057	0900	5	01-001-061	0959	0	2
080950570112	1	1	1	10	9 	1	08-095-057	0900	5	01-002-055	1000	0	2
080950570113	1	1	1	3 	2 	1	08-095-057	0850	2	01-023-051	0930	0	2
080950570115	1	1	1	3 	2 	1	08-095-057	0910	2	01-013-074	1005	0	2
080950570116	1	1	1	3 	10	1	08-095-057	0800	2	01-001-063	0930	0	2
080950570116	1	3	1	3 	2 	1	08-095-057	0800	2	01-023-074	0920	0	2
080950570118	1	2	1	8 	10	1	08-095-057	1300	5	01-015-054	1400	0	2
080950570119	1	1	1	9 	7 	1	08-095-057	1120	5	01-022-053	1240	0	2
080950570301	1	3	1	3 	2 	1	08-095-057	1000	2	01-022-051	1105	0	2
080950570303	1	1	1	3 	2 	1	08-095-057	0900	2	01-012-052	0930	0	2
080950570303	1	2	1	3 	10	1	08-095-057	0731	2	01-022-057	0841	0	2
080950570304	1	1	1	3 	10	1	08-095-057	0640	2	01-013-075	0800	0	2
080950570306	1	1	1	3 	2 	1	08-095-057	0700	2	01-005-065	0900	0	2
080950570307	1	1	1	6 	2 	1	08-095-057	1010	2	01-014-068	1120	0	2
080950570308	1	1	1	3 	10	1	08-095-057	0700	2	01-004-055	0830	0	2
080950570308	1	3	1	4 	3 	1	08-095-057	0615	3	01-008-063	0720	1	2
080950570309	1	1	1	3 	10	1	08-095-057	0650	2	01-001-061	0840	0	2
080950570310	1	3	1	3 	10	1	08-095-057	0630	2	01-014-068	0720	0	2
080950570311	1	1	1	3 	13	1	08-095-057	0830	2	01-024-075	0920	1	2
080950570311	1	4	1	4 	10	1	08-095-057	1100	3	01-008-071	1320	0	2
080950570312	1	1	1	3 	2 	1	08-095-057	0730	2	01-014-066	0820	0	2
080950570313	1	2	1	3 	7 	1	08-095-057	0650	4	01-019-074	0750	0	2
080950570313	1	3	1	4 	9 	1	08-095-057	0655	3	01-013-075	0820	0	2
080950570314	1	1	1	3 	4 	1	08-095-057	0700	2	01-019-074	0800	0	2
080950570316	1	1	1	3 	2 	1	08-095-057	0700	2	01-014-066	0740	1	2
080950570317	1	1	1	3 	4 	1	08-095-057	0640	2	01-002-055	0830	0	2
080950570318	1	1	1	3 	2 	1	08-095-057	0700	2	01-001-053	0800	0	2
080950570318	1	3	1	3 	7 	1	08-095-057	0610	2	01-013-075	0710	0	2
080950570501	1	1	1	10	3 	1	08-095-057	0750	5	01-001-053	0850	2	2
080950570501	1	2	1	10	3 	1	08-095-057	0750	5	01-001-053	0850	2	2
080950570503	1	1	1	3 	10	1	08-095-057	0710	2	01-012-051	0805	0	2
080950570503	1	3	1	3 	10	1	08-095-057	0710	2	01-013-064	0800	0	2
080950570504	1	1	1	3 	2 	1	08-095-057	0620	2	01-023-079	0835	0	2
080950570506	1	1	1	3 	2 	1	08-095-057	1130	2	01-024-066	1300	0	2
080950570508	1	1	1	3 	2 	1	08-095-057	0540	2	01-003-073	0618	0	2
080950570509	1	1	1	3 	10	1	08-095-057	0700	2	01-022-066	0830	0	2
080950570511	1	1	2	6 	2 	5	04-050-060	1630	5	01-024-078	1800	0	2
080950570512	1	1	1	3 	10	1	08-095-057	0700	2	01-018-051	0840	0	2
080950570514	1	3	1	4 	7 	1	08-095-057	0850	3	01-013-075	0940	0	2
080950570514	1	4	1	4 	7 	1	08-095-057	0900	3	01-013-075	1015	0	2
080950570516	1	1	2	6 	2 	5	08-104-051	1410	2	01-008-062	1600	1	1
080950570516	1	3	1	5 	9 	1	08-095-057	0630	5	01-014-066	0725	0	2
080950570517	1	1	1	3 	10	1	08-095-057	0720	4	01-001-061	0825	0	2
080950570519	1	1	1	3 	2 	1	08-095-057	0710	2	01-023-058	0845	1	2
080950570520	1	3	1	10	2 	1	08-095-057	1030	5	01-022-058	1125	4	2
080950570521	1	2	1	3 	2 	1	08-095-057	0820	2	01-023-058	0930	0	2
080950570521	1	3	1	3 	10	1	08-095-057	0640	2	01-014-077	0805	0	2
080950570604	1	1	1	3 	7 	1	08-095-057	0900	2	01-014-068	1010	0	2
080950570604	1	3	1	4 	7 	1	08-095-057	0730	3	01-014-076	0930	0	2
080950570605	1	1	1	3 	10	1	08-095-057	0700	2	01-001-061	0820	0	2
080950570605	1	3	1	4 	10	1	08-095-057	0740	3	01-002-057	0900	0	2
080950570607	1	4	2	4 	7 	4	08-095-057	0720	4	01-016-069	0830	0	2
080950570607	1	4	4	2 	7 	3	08-085-052	1730	4	01-016-069	1820	0	2
080950570612	1	1	1	3 	2 	1	08-095-057	0630	2	01-019-074	0730	0	2
080950570612	1	3	1	4 	7 	1	08-095-057	1100	3	01-016-059	1330	0	2
080950570612	1	4	1	4 	7 	1	08-095-057	0900	3	01-014-063	1010	0	2
080950570613	1	1	2	6 	2 	2	08-095-053	1430	5	01-007-062	1530	1	2
080950570614	1	3	1	4 	10	1	08-095-057	0900	3	01-001-061	1010	0	2
080950570615	1	1	2	3 	2 	5	08-095-057	0905	2	01-014-076	0945	1	2
080950570615	1	1	4	7 	2 	5	08-107-014	1210	2	01-014-076	1315	0	2
080950570615	1	2	2	3 	3 	4	08-094-053	0905	2	01-014-076	0945	1	2
080950570616	1	3	2	10	7 	4	08-095-057	0910	5	01-001-061	0955	0	2
080950570617	1	1	1	3 	2 	1	08-095-057	0530	2	01-016-069	0610	0	2
080950570617	1	4	2	3 	10	4	08-095-057	0620	4	01-001-061	0705	0	2
080950570617	1	4	4	2 	10	2	08-101-056	1900	4	01-001-061	1950	0	2
080950570620	1	1	1	3 	2 	1	08-095-057	0630	2	01-001-061	0740	0	2
080950570621	1	1	1	3 	2 	1	08-095-057	0830	2	01-005-061	0950	0	2
080950570622	1	1	1	3 	10	1	08-095-057	0700	2	01-023-078	0830	0	2
080950570623	1	3	2	3 	7 	4	08-095-057	0812	2	01-019-056	0900	0	2
080950570701	1	2	1	3 	10	1	08-095-057	0630	2	01-002-054	0740	0	2
080950570703	1	1	1	3 	2 	1	08-095-057	0810	2	01-013-073	0850	0	2
080950570705	1	3	1	5 	7 	1	08-095-057	0700	5	01-020-073	0830	0	2
080950570708	1	1	1	3 	2 	1	08-095-057	0830	2	01-023-067	0930	0	2
080950570711	1	1	1	3 	11	1	08-095-057	0655	2	01-002-068	0800	0	2
080950570712	1	3	1	3 	7 	1	08-095-057	0700	2	01-002-060	0800	0	2
080950570712	1	4	1	3 	7 	1	08-095-057	0730	2	01-019-055	0830	0	2
080950570713	1	4	1	3 	10	1	08-095-057	0640	2	01-019-074	0720	0	2
080950570717	1	2	1	3 	2 	1	08-095-057	0700	2	01-014-077	0800	0	2
080950570720	1	2	1	3 	10	1	08-095-057	0720	2	01-002-055	0840	0	2
080950570721	1	1	1	3 	2 	1	08-095-057	0830	2	01-014-077	0920	0	2
080950570801	1	2	1	3 	4 	1	08-095-057	0835	2	01-001-061	1010	0	2
080950570801	1	3	1	3 	4 	1	08-095-057	0835	2	01-001-061	1010	0	2
080950570802	1	1	1	3 	10	1	08-095-057	0600	2	01-005-062	0730	0	2
080950570802	1	2	1	3 	6 	1	08-095-057	0710	2	01-006-081	0800	0	2
080950570802	1	3	1	3 	4 	1	08-095-057	0720	2	01-019-074	0800	0	2
080950570802	1	4	1	4 	9 	1	08-095-057	0620	3	01-005-053	0720	0	2
080950570803	1	1	1	3 	10	1	08-095-057	0712	2	01-006-088	0850	0	2
080950570803	1	2	1	3 	10	1	08-095-057	0730	2	01-002-060	0848	0	2
080950570804	1	3	1	3 	2 	1	08-095-057	0830	2	01-003-064	0900	0	2
080950570806	1	2	5	10	10	4	08-095-057	1800	5	01-002-055	1925	0	2
080950570806	1	3	2	3 	3 	5	08-095-057	0818	2	01-005-054	0840	1	2
080950570807	1	1	1	3 	10	1	08-095-057	1000	2	01-005-058	1200	0	2
080950570808	1	1	1	3 	2 	1	08-095-057	0930	2	01-014-066	1020	0	2
080950570809	1	1	1	3 	2 	1	08-095-057	0600	2	01-003-074	0705	0	2
080950570812	1	3	1	3 	10	1	08-095-057	0740	2	01-001-060	0845	0	2
080950570813	1	1	1	3 	7 	1	08-095-057	0500	2	01-001-061	0550	0	2
080950570813	1	2	1	8 	3 	1	08-095-057	1600	5	01-007-060	1720	1	2
080950570813	1	3	1	3 	10	1	08-095-057	0650	2	01-002-055	0800	0	2
080950570814	1	1	1	10	10	1	08-095-057	0930	5	01-012-071	1013	0	2
080950570818	1	1	1	3 	2 	1	08-095-057	0800	2	01-012-055	0900	0	2
080950570822	1	1	1	3 	2 	1	08-095-057	0730	2	01-015-057	0830	1	2
080950570822	1	2	1	3 	3 	1	08-095-057	0730	2	01-015-060	0830	1	2
080950570823	1	1	1	9 	5 	1	08-095-057	1140	5	01-023-064	1310	0	2
080950570905	1	2	1	3 	9 	1	08-095-057	1100	2	01-008-066	1215	0	2
080950570912	1	1	1	9 	7 	1	08-095-057	0730	5	01-019-074	0910	0	2
080950570913	1	1	1	3 	2 	1	08-095-057	0545	2	01-014-074	0620	0	2
080950570913	1	3	1	4 	10	1	08-095-057	0630	3	01-008-082	0830	0	2
080950570914	1	2	1	4 	10	1	08-095-057	1000	3	01-008-083	1200	0	2
080950570914	1	3	1	3 	10	1	08-095-057	0610	2	01-023-064	0800	0	2
080950570917	1	1	1	3 	2 	1	08-095-057	0700	2	01-019-074	0730	0	2
080950570917	1	2	1	3 	2 	1	08-095-057	0730	2	01-016-071	0800	0	2
080950570921	1	2	1	3 	10	1	08-095-057	0900	2	01-007-062	1000	0	2
080950571001	1	1	1	3 	10	1	08-095-057	0730	2	01-001-061	0835	0	2
080950571002	1	1	1	3 	2 	1	08-095-057	0700	2	01-013-065	0740	0	2
080950571003	1	1	1	3 	10	1	08-095-057	0800	2	01-001-061	0900	0	2
080950571006	1	2	1	5 	7 	1	08-095-057	0800	5	01-014-076	0850	0	2
080950571009	1	3	1	3 	2 	1	08-095-057	0640	2	01-001-072	0730	0	2
080950571013	1	1	2	6 	2 	2	04-055-064	0930	5	01-016-071	1030	0	2
080950571015	1	1	1	8 	6 	1	08-095-057	1000	5	01-001-053	1040	0	2
080950571018	1	1	1	3 	2 	1	08-095-057	0650	2	01-019-076	0815	0	2
080950571020	1	1	1	3 	5 	1	08-095-057	0800	2	01-019-074	0840	0	2
080950571103	1	1	1	3 	2 	1	08-095-057	0750	2	01-018-051	0850	0	2
080950571104	1	3	1	4 	10	1	08-095-057	0820	3	01-004-056	0940	0	2
080950571111	1	1	1	10	10	1	08-095-057	0930	5	01-002-055	1050	0	2
080950571111	1	2	3	9 	10	1	08-095-057	1700	5	01-003-071	1815	0	2
080950571112	1	1	1	3 	2 	1	08-095-057	0720	2	01-018-051	0830	0	2
080950571119	1	1	1	3 	10	1	08-095-057	0730	2	01-002-054	0850	0	2
080950571120	1	1	1	3 	2 	1	08-095-057	0740	2	01-012-071	0840	0	2
080950571201	1	3	1	4 	10	1	08-095-057	0800	3	01-004-057	0930	0	2
080950571202	1	1	1	9 	10	1	08-095-057	1000	5	01-012-071	1040	0	2
080950571204	1	1	1	3 	10	1	08-095-057	0720	2	01-017-052	0900	0	2
080950571206	1	3	1	5 	10	1	08-095-057	0530	5	01-020-052	0650	0	2
080950571208	1	1	1	3 	10	1	08-095-057	0630	2	01-001-061	0730	0	2
080950571211	1	3	1	3 	10	1	08-095-057	0910	2	01-002-057	1030	0	2
080950571213	1	1	1	3 	10	1	08-095-057	0640	2	01-021-069	0840	0	2
080950571218	1	1	1	3 	2 	1	08-095-057	0605	2	01-017-051	0640	0	2
080950571219	1	1	1	3 	2 	1	08-095-057	0800	2	01-003-069	0900	1	2
080950571219	1	2	1	3 	2 	1	08-095-057	1400	2	01-003-069	1500	0	2
080950571219	1	5	1	3 	3 	1	08-095-057	0800	2	01-003-069	0900	1	2
080950571220	1	1	1	3 	10	1	08-095-057	0700	2	01-022-065	0835	0	2
080950571301	1	1	1	3 	10	1	08-095-057	0620	2	01-023-058	0810	0	2
080950571303	1	1	1	3 	2 	1	08-095-057	0800	2	01-012-074	0900	1	2
080950571304	1	2	1	3 	10	1	08-095-057	0730	2	01-024-061	0900	0	2
080950571305	1	1	1	3 	2 	1	08-095-057	0800	2	01-014-077	0900	0	2
080950571308	1	1	1	10	10	1	08-095-057	1100	5	01-001-061	1200	0	2
080950571309	1	3	1	3 	10	1	08-095-057	0830	2	01-002-055	0955	0	2
080950571310	1	2	1	3 	10	1	08-095-057	0700	2	01-023-059	0900	0	2
080950571311	1	1	1	3 	10	1	08-095-057	0500	2	01-019-074	0630	0	2
080950571313	1	1	1	3 	2 	1	08-095-057	0700	2	01-014-068	0810	0	2
080950571314	1	1	1	3 	10	1	08-095-057	1000	2	01-024-078	1200	0	2
080950571315	1	1	1	3 	10	1	08-095-057	0830	2	01-001-061	0930	0	2
080950571315	1	2	1	6 	2 	1	08-095-057	1000	2	01-014-077	1100	0	2
080950571318	1	2	1	3 	7 	1	08-095-057	0700	2	01-003-053	0820	0	2
080950571319	1	1	1	3 	10	1	08-095-057	0800	2	01-002-057	0910	0	2
080950571320	1	3	1	3 	10	1	08-095-057	0715	2	01-002-060	0830	0	2
080950571321	1	1	1	3 	10	1	08-095-057	0530	2	01-013-064	0630	0	2
080950571401	1	1	1	3 	2 	1	08-095-057	0650	2	01-014-078	0750	0	2
080950571404	1	3	1	3 	2 	1	08-095-057	1100	2	01-012-051	1200	0	2
080950571405	1	3	1	3 	2 	1	08-095-057	0540	2	01-003-074	0650	0	2
080950571410	1	1	1	3 	10	1	08-095-057	0730	2	01-012-071	0820	0	2
080950571413	1	3	1	3 	10	1	08-095-057	0650	2	01-023-065	0820	0	2
080950571420	1	3	1	6 	10	1	08-095-057	0700	2	01-014-074	0750	0	2
080950571501	1	2	1	9 	10	1	08-095-057	1030	5	01-025-073	1200	0	2
080950571501	1	3	1	3 	2 	1	08-095-057	0830	2	01-020-072	0910	1	2
080950571502	1	1	1	3 	10	1	08-095-057	0650	2	01-002-054	0750	0	2
080950571508	1	1	1	3 	10	1	08-095-057	0900	2	01-001-061	0940	0	2
080950571509	1	2	1	3 	10	1	08-095-057	0700	2	01-013-073	0810	0	2
080950571509	1	3	1	4 	10	1	08-095-057	0700	3	01-010-052	0845	0	2
080950571511	1	2	1	3 	10	1	08-095-057	0830	2	01-023-052	1000	0	2
080950571511	1	3	1	3 	7 	1	08-095-057	0830	2	01-014-074	0930	0	2
080950571512	1	1	1	3 	2 	1	08-095-057	0600	2	01-012-051	0730	0	2
080950571514	1	1	1	10	10	1	08-095-057	0900	5	01-001-061	1000	0	2
080950571515	1	2	1	3 	10	1	08-095-057	0630	2	01-023-077	0740	0	2
080950571517	1	4	1	4 	10	1	08-095-057	0700	4	01-001-061	0800	0	2
080950571520	1	1	1	3 	10	1	08-095-057	0800	2	01-019-054	0930	0	2
080950571521	1	1	1	3 	4 	1	08-095-057	0600	2	01-016-069	0700	0	2
080950571523	1	1	1	3 	2 	1	08-095-057	0830	2	01-016-070	0900	0	2
080950571523	1	3	1	3 	10	1	08-095-057	0830	2	01-011-073	1023	0	2
080950571524	1	4	1	4 	7 	1	08-095-057	0800	3	01-014-076	0900	0	2
080950571526	1	3	1	9 	7 	1	08-095-057	1010	5	01-005-060	1140	0	2
080950580103	1	1	1	3 	7 	1	08-095-058	0700	2	01-017-055	0830	0	2
080950580104	1	1	1	3 	2 	1	08-095-058	0700	2	01-019-074	0820	0	2
080950580105	1	1	1	3 	2 	1	08-095-058	0650	2	01-019-054	0820	0	2
080950580105	1	3	1	4 	7 	1	08-095-058	0900	3	01-017-062	1000	0	2
080950580108	1	2	1	3 	7 	1	08-095-058	0800	2	01-003-071	0920	0	2
080950580109	1	1	1	3 	2 	1	08-095-058	0710	2	01-020-056	0840	0	2
080950580110	1	1	1	3 	2 	1	08-095-058	0730	2	01-014-074	0800	0	2
080950580111	1	2	1	4 	7 	1	08-095-058	1000	3	01-008-060	1200	0	2
080950580113	1	1	1	3 	2 	1	08-095-058	0820	2	01-013-076	0900	0	2
080950580116	1	1	1	3 	2 	1	08-095-058	0700	2	01-020-053	0830	0	2
080950580118	1	3	1	4 	3 	1	08-095-058	0700	3	01-014-060	0810	0	2
080950580213	1	1	1	9 	2 	1	08-095-058	1300	5	01-017-062	1410	0	2
080950580218	1	1	1	3 	2 	1	08-095-058	0600	2	01-006-071	0720	0	2
