080790631415	1	1	3	2 	10	5	01-003-066	1615	1	08-079-063	1730	0	2
080790631506	1	1	3	8 	2 	5	01-024-070	1500	5	08-080-058	1520	0	2
080790631506	1	2	2	2 	7 	3	01-013-075	1810	1	08-079-063	1950	0	2
080790631506	1	3	2	2 	7 	3	01-013-075	1730	1	08-079-063	1900	0	2
080790631506	1	4	2	2 	2 	5	01-023-053	1400	1	08-079-063	1450	0	2
080790631507	1	1	2	2 	3 	2	01-023-065	1400	1	08-079-063	1450	1	2
080790631507	1	2	2	2 	2 	2	01-023-059	1800	1	08-079-063	1900	0	2
080790631509	1	3	2	6 	2 	2	01-023-059	1500	5	08-112-053	1545	0	2
080790631509	1	3	4	2 	2 	2	01-023-059	2400	1	08-079-063	2440	0	2
080790631605	1	3	2	2 	4 	2	01-023-076	1700	1	08-079-063	1730	0	2
080790631608	1	1	2	2 	2 	5	01-024-067	0900	1	08-079-063	0930	0	2
080790640201	1	2	2	2 	7 	2	01-022-067	2200	1	08-079-064	2250	0	2
080790640201	1	3	2	2 	7 	3	01-023-075	2110	1	08-079-064	2130	0	2
080790640203	1	3	3	2 	4 	5	01-003-073	2200	1	08-079-064	2230	0	2
080790640205	1	1	2	2 	4 	2	01-023-075	1130	1	08-079-064	1145	0	2
080790640205	1	1	4	2 	4 	2	01-023-075	2000	1	08-079-064	2020	0	2
080790640205	1	1	6	2 	3 	5	01-024-053	2240	1	08-079-064	2300	1	2
080790640205	1	2	3	2 	2 	5	01-024-055	2240	1	08-079-064	2300	1	2
080790640206	1	5	2	2 	4 	3	01-023-075	2230	1	08-079-064	2300	0	2
080790640206	1	6	2	2 	4 	3	01-023-075	2230	1	08-079-064	2300	0	2
080790640207	1	3	2	2 	5 	3	01-023-075	1600	1	08-079-064	1630	0	2
080790640301	1	1	2	2 	2 	2	01-024-068	1900	1	08-079-064	1940	0	2
080790640304	1	4	2	2 	9 	3	01-023-074	1400	1	08-079-064	1500	0	2
080790640304	1	4	4	2 	4 	5	01-023-060	2010	1	08-079-064	2030	0	2
080790640304	1	5	2	2 	9 	3	01-023-075	1500	1	08-079-064	1540	0	2
080790640304	1	5	4	2 	9 	5	01-023-075	1940	1	08-079-064	2000	0	2
080790640305	1	1	4	2 	2 	2	01-019-072	1900	1	08-079-064	2030	0	2
080790640306	1	2	2	2 	13	5	01-023-075	1600	1	08-079-064	1630	4	2
080790640306	1	3	2	2 	7 	2	01-024-056	1800	1	08-079-064	1900	0	2
080790640505	1	1	5	2 	7 	5	01-023-075	1935	1	08-079-064	2010	0	2
080790640505	1	2	4	2 	7 	5	01-023-075	1945	1	08-079-064	2010	0	2
080790640506	1	1	2	2 	4 	5	01-023-051	1845	1	08-079-064	1900	0	2
080790640507	1	1	2	2 	4 	5	01-023-072	1400	1	08-079-064	1500	0	2
080790640507	1	1	4	2 	4 	5	01-023-074	2100	1	08-079-064	2200	0	2
080790640512	1	2	2	9 	2 	5	01-023-075	1030	5	08-081-057	1055	1	2
080790640513	1	2	2	2 	4 	2	01-023-077	1640	1	08-079-064	1800	0	2
080790640601	1	3	2	5 	3 	3	01-023-076	1515	5	08-081-063	1530	1	2
080790640601	1	4	2	2 	9 	3	01-023-076	1315	1	08-079-064	1325	0	2
080790640602	1	4	2	2 	9 	3	01-023-076	1630	1	08-079-064	1645	0	2
080790640603	1	1	2	2 	3 	2	01-021-063	1700	1	08-079-064	1740	3	2
080790640603	1	3	2	5 	3 	3	01-023-076	1500	5	08-079-064	1520	3	2
080790640603	1	4	2	2 	3 	3	01-023-076	1800	1	08-079-064	1810	10	2
080790640604	1	1	2	2 	10	2	01-013-052	2100	1	08-079-064	2220	0	2
080790640604	1	3	2	5 	6 	3	01-023-075	1600	5	08-079-064	1615	0	2
080790640604	1	4	2	2 	9 	3	01-023-076	1800	1	08-079-064	1840	0	2
080790640605	1	1	4	2 	2 	2	01-022-068	2030	1	08-079-064	2050	0	2
080790640605	1	3	2	2 	4 	5	01-023-060	1140	1	08-079-064	1255	0	2
080790640606	1	2	3	2 	2 	5	01-023-076	1410	1	08-079-064	1417	1	2
080790640606	1	3	2	2 	4 	3	01-023-076	1540	1	08-079-064	1550	0	2
080790640606	1	4	2	2 	4 	3	01-023-076	1550	1	08-079-064	1600	0	2
080790640607	1	1	2	2 	10	2	01-013-052	1905	1	08-079-064	1915	0	2
080790640607	1	2	2	2 	3 	2	01-023-075	1920	1	08-079-064	1945	2	2
080790640607	1	3	2	2 	4 	3	01-023-075	1635	1	08-079-064	1710	0	2
080790640607	1	4	2	2 	4 	3	01-025-053	1620	1	08-079-064	1628	0	2
080790640608	1	2	7	2 	2 	5	01-023-072	1830	1	08-079-064	1900	2	2
080790640608	1	3	2	2 	4 	3	01-023-075	1805	1	08-079-064	1835	0	2
080790640608	1	4	3	2 	3 	5	01-023-072	1830	1	08-079-064	1900	2	2
080790640608	1	5	3	2 	3 	5	01-023-072	1830	1	08-079-064	1900	2	2
080790640609	1	1	3	2 	10	5	01-020-066	1830	1	08-079-064	1940	0	2
080790640609	1	4	2	2 	4 	3	01-023-076	1430	1	08-079-064	1500	0	2
080790640610	1	1	2	2 	2 	2	01-021-073	1800	1	08-079-064	1830	2	2
080790640610	1	3	2	2 	4 	3	01-023-075	2300	1	08-079-064	2320	0	2
080790640611	1	3	2	2 	9 	3	01-023-051	1800	1	08-079-064	1820	0	2
080790640611	1	3	5	2 	3 	5	01-024-065	2205	1	08-079-064	2235	1	2
080790640611	1	4	2	2 	4 	3	01-023-076	1450	1	08-079-064	1505	0	2
080790640611	1	4	4	2 	3 	5	01-023-075	1830	1	08-079-064	1900	1	2
080790640612	1	3	2	2 	4 	3	01-023-051	1830	1	08-079-064	1845	0	2
080790640612	1	4	2	2 	4 	3	01-023-076	1540	1	08-079-064	1546	0	2
080790640613	1	1	3	2 	2 	5	01-022-068	1900	1	08-079-064	1940	0	2
080790640613	1	2	2	2 	2 	5	01-023-075	1445	1	08-079-064	1455	2	2
080790640613	1	3	2	2 	3 	3	01-023-076	1445	1	08-079-064	1455	2	2
080790640613	1	4	2	2 	3 	3	01-023-076	1445	1	08-079-064	1455	2	2
080790640614	1	2	2	10	2 	5	01-022-057	1000	5	08-081-068	1020	0	2
080790640614	1	2	4	2 	2 	5	01-022-057	1500	1	08-079-064	1520	1	2
080790640614	1	2	6	2 	2 	5	01-023-076	1705	1	08-079-064	1720	1	2
